order_date_full,order_year,order_month,product_category,total_orders,total_customers,state,total_revenue,total_revenue_usd,avg_order_value,avg_order_value_usd,cumulative_revenue_ytd_usd,mom_revenue_change_usd
2018-05-01,2018,05,construction_tools_lights,2,2,PE,271.91,76.13,135.96,38.07,76.13,
2018-05-01,2018,05,construction_tools_lights,1,1,PR,48.13,13.48,48.13,13.48,265.4,-153.17
2018-05-01,2018,05,construction_tools_lights,3,3,RS,599.01,167.72,199.67,55.91,966.45,-182.37
2018-05-01,2018,05,construction_tools_lights,1,1,SC,183.53,51.39,183.53,51.39,283.9,-85.72
2018-05-01,2018,05,construction_tools_lights,14,14,SP,5734.46,1605.65,409.6,114.69,4494.24,545.21
2018-05-01,2018,05,construction_tools_safety,1,1,BA,51.06,14.3,51.06,14.3,641.98,-139.26
2018-05-01,2018,05,construction_tools_safety,4,4,MG,4546.17,1272.93,1136.54,318.23,2740.75,1196.52
2018-05-01,2018,05,construction_tools_safety,1,1,MS,2133.69,597.43,2133.69,597.43,597.43,
2018-05-01,2018,05,construction_tools_safety,2,2,MT,613.4,171.75,306.7,85.88,348.39,-4.88
2018-05-01,2018,05,construction_tools_safety,1,1,PR,360.16,100.84,360.16,100.84,351.73,-21.87
2018-05-01,2018,05,construction_tools_safety,4,4,RJ,1292.36,361.86,323.09,90.47,512.04,218.69
2018-05-01,2018,05,construction_tools_safety,1,1,RO,402.34,112.66,402.34,112.66,112.66,
2018-05-01,2018,05,construction_tools_safety,1,1,RS,349.46,97.85,349.46,97.85,239.71,-44.01
2018-05-01,2018,05,construction_tools_safety,1,1,SC,424.61,118.89,424.61,118.89,295.23,95.56
2018-05-01,2018,05,construction_tools_safety,9,9,SP,1177.92,329.82,130.88,36.65,4388.61,-35.1
2018-05-01,2018,05,cool_stuff,2,2,AL,689.02,192.93,344.51,96.46,316.32,119.85
2018-05-01,2018,05,cool_stuff,4,4,BA,883.68,247.43,220.92,61.86,2390.31,-146.22
2018-05-01,2018,05,cool_stuff,1,1,CE,128.67,36.03,128.67,36.03,904.84,-174.61
2018-05-01,2018,05,cool_stuff,4,4,DF,822.03,230.17,205.51,57.54,1237.41,83.57
2018-05-01,2018,05,cool_stuff,3,3,ES,602.78,168.78,200.93,56.26,1457.4,8.26
2018-05-01,2018,05,cool_stuff,4,4,GO,899.08,251.74,224.77,62.94,724.63,193.19
2018-05-01,2018,05,cool_stuff,1,1,MA,149.16,41.76,149.16,41.76,726.49,-40.45
2018-05-01,2018,05,cool_stuff,27,27,MG,5693.3,1594.12,210.86,59.04,6208.08,798.01
2018-05-01,2018,05,cool_stuff,1,1,MS,119.67,33.51,119.67,33.51,444.42,-91.06
2018-05-01,2018,05,cool_stuff,2,2,MT,430.22,120.46,215.11,60.23,764.65,-73.83
2018-05-01,2018,05,cool_stuff,1,1,PA,194.79,54.54,194.79,54.54,678.17,-278.28
2018-05-01,2018,05,cool_stuff,7,7,PE,2197.36,615.26,313.91,87.89,1947.07,272.24
2018-05-01,2018,05,cool_stuff,7,7,PR,1362.46,381.49,194.64,54.5,3947.43,-1160.64
2018-05-01,2018,05,cool_stuff,27,27,RJ,8310.57,2326.96,307.8,86.18,9221.53,739.25
2018-05-01,2018,05,cool_stuff,1,1,RO,272.39,76.27,272.39,76.27,434.76,-83.48
2018-05-01,2018,05,cool_stuff,13,13,RS,2422.08,678.18,186.31,52.17,4150.26,-304.92
2018-05-01,2018,05,cool_stuff,8,8,SC,1850.42,518.12,231.3,64.76,2805.44,-301.55
2018-05-01,2018,05,cool_stuff,56,56,SP,10563.39,2957.75,188.63,52.82,19849.69,-1200.34
2018-05-01,2018,05,costruction_tools_garden,1,1,ES,413.77,115.86,413.77,115.86,115.86,
2018-05-01,2018,05,costruction_tools_garden,2,2,MG,101.76,28.49,50.88,14.25,290.83,-54.86
2018-05-01,2018,05,costruction_tools_garden,1,1,PE,49.69,13.91,49.69,13.91,41.49,-13.67
2018-05-01,2018,05,costruction_tools_garden,4,4,RJ,703.74,197.05,175.94,49.26,1963.72,-198.2
2018-05-01,2018,05,costruction_tools_garden,1,1,RO,111.81,31.31,111.81,31.31,31.31,
2018-05-01,2018,05,costruction_tools_garden,4,4,SP,367.95,103.03,91.99,25.76,1793.09,-313.04
2018-05-01,2018,05,costruction_tools_tools,1,1,CE,113.7,31.84,113.7,31.84,31.84,
2018-05-01,2018,05,costruction_tools_tools,1,1,PR,112.62,31.53,112.62,31.53,127.7,1.51
2018-05-01,2018,05,costruction_tools_tools,1,1,RJ,109.62,30.69,109.62,30.69,183.36,-63.6
2018-05-01,2018,05,costruction_tools_tools,2,2,SP,170.32,47.69,85.16,23.84,286.76,-50.64
2018-05-01,2018,05,diapers_and_hygiene,1,1,MG,58.23,16.3,58.23,16.3,16.3,
2018-05-01,2018,05,diapers_and_hygiene,2,2,SP,101.42,28.4,50.71,14.2,772.44,-11.99
2018-05-01,2018,05,drinks,1,1,DF,66.81,18.71,66.81,18.71,54.32,-16.91
2018-05-01,2018,05,drinks,1,1,ES,298.99,83.72,298.99,83.72,101.53,65.91
2018-05-01,2018,05,drinks,3,3,MG,2348.24,657.51,782.75,219.17,790.65,640.36
2018-05-01,2018,05,drinks,1,1,PR,312.6,87.53,312.6,87.53,1022.24,-790.94
2018-05-01,2018,05,drinks,3,3,RJ,503.72,141.04,167.91,47.01,9059.54,-8382.22
2018-05-01,2018,05,drinks,3,3,RS,593.32,166.13,197.77,55.38,454.62,-32.42
2018-05-01,2018,05,drinks,3,3,SC,365.4,102.31,121.8,34.1,216.47,62.44
2018-05-01,2018,05,drinks,19,19,SP,2433.34,681.34,128.07,35.86,3361.09,-695.69
2018-05-01,2018,05,dvds_blu_ray,1,1,DF,102.16,28.6,102.16,28.6,28.6,
2018-05-01,2018,05,dvds_blu_ray,1,1,MG,107.16,30.0,107.16,30.0,41.75,18.26
2018-05-01,2018,05,dvds_blu_ray,2,2,RJ,323.04,90.45,161.52,45.23,102.36,78.54
2018-05-01,2018,05,dvds_blu_ray,2,2,SP,138.24,38.71,69.12,19.35,57.42,34.15
2018-05-01,2018,05,electronics,1,1,AL,36.05,10.09,36.05,10.09,148.93,-62.01
2018-05-01,2018,05,electronics,11,11,BA,655.28,183.48,59.57,16.68,1396.18,61.65
2018-05-01,2018,05,electronics,3,3,DF,340.27,95.28,113.42,31.76,487.52,-27.9
2018-05-01,2018,05,electronics,4,4,ES,364.52,102.07,91.13,25.52,728.48,-109.77
2018-05-01,2018,05,electronics,4,4,GO,122.25,34.23,30.56,8.56,237.0,24.93
2018-05-01,2018,05,electronics,1,1,MA,64.5,18.06,64.5,18.06,136.93,9.14
2018-05-01,2018,05,electronics,21,21,MG,6036.58,1690.24,287.46,80.49,6117.93,1413.37
2018-05-01,2018,05,electronics,2,2,MS,62.1,17.39,31.05,8.69,434.8,0.56
2018-05-01,2018,05,electronics,2,2,MT,92.65,25.94,46.33,12.97,227.6,-17.26
2018-05-01,2018,05,electronics,4,4,PA,185.05,51.81,46.26,12.95,652.05,-285.84
2018-05-01,2018,05,electronics,1,1,PB,37.84,10.6,37.84,10.6,657.06,-8.68
2018-05-01,2018,05,electronics,7,7,PE,565.14,158.24,80.73,22.61,392.83,41.12
2018-05-01,2018,05,electronics,4,4,PI,1106.37,309.78,276.59,77.45,511.94,221.32
2018-05-01,2018,05,electronics,10,10,PR,708.86,198.48,70.89,19.85,1495.51,8.07
2018-05-01,2018,05,electronics,28,28,RJ,2733.43,765.36,97.62,27.33,5341.18,-19.22
2018-05-01,2018,05,electronics,1,1,RN,37.45,10.49,37.45,10.49,143.55,-23.32
2018-05-01,2018,05,electronics,11,11,RS,710.36,198.9,64.58,18.08,1230.08,-78.88
2018-05-01,2018,05,electronics,13,13,SC,3246.72,909.08,249.75,69.93,2124.63,284.01
2018-05-01,2018,05,electronics,94,94,SP,7972.08,2232.18,84.81,23.75,8388.17,1128.37
2018-05-01,2018,05,electronics,1,1,TO,38.12,10.67,38.12,10.67,27.43,-6.08
2018-05-01,2018,05,fashion_bags_accessories,4,4,BA,344.33,96.41,86.08,24.1,713.84,-33.99
2018-05-01,2018,05,fashion_bags_accessories,2,2,CE,115.79,32.42,57.9,16.21,273.83,13.74
2018-05-01,2018,05,fashion_bags_accessories,2,2,DF,368.84,103.28,184.42,51.64,482.33,-122.54
2018-05-01,2018,05,fashion_bags_accessories,1,1,ES,108.31,30.33,108.31,30.33,360.25,-49.95
2018-05-01,2018,05,fashion_bags_accessories,1,1,GO,142.54,39.91,142.54,39.91,220.2,-3.79
2018-05-01,2018,05,fashion_bags_accessories,18,18,MG,2453.49,686.98,136.31,38.17,2786.16,160.83
2018-05-01,2018,05,fashion_bags_accessories,3,3,MS,233.68,65.43,77.89,21.81,123.46,47.75
2018-05-01,2018,05,fashion_bags_accessories,1,1,MT,52.05,14.57,52.05,14.57,126.16,-44.2
2018-05-01,2018,05,fashion_bags_accessories,1,1,PA,92.89,26.01,92.89,26.01,189.66,-13.21
2018-05-01,2018,05,fashion_bags_accessories,2,2,PE,147.11,41.19,73.56,20.6,187.3,-46.44
2018-05-01,2018,05,fashion_bags_accessories,6,6,PR,480.8,134.62,80.13,22.44,893.71,5.14
2018-05-01,2018,05,fashion_bags_accessories,12,12,RJ,1322.64,370.34,110.22,30.86,2573.59,122.14
2018-05-01,2018,05,fashion_bags_accessories,2,2,RS,312.25,87.43,156.13,43.72,599.55,-70.14
2018-05-01,2018,05,fashion_bags_accessories,1,1,SE,102.96,28.83,102.96,28.83,28.83,
2018-05-01,2018,05,fashion_bags_accessories,49,49,SP,10121.36,2833.98,206.56,57.84,8166.77,876.41
2018-05-01,2018,05,fashion_male_clothing,1,1,PR,149.87,41.96,149.87,41.96,41.96,
2018-05-01,2018,05,fashion_shoes,1,1,BA,227.83,63.79,227.83,63.79,132.32,28.48
2018-05-01,2018,05,fashion_shoes,1,1,DF,181.59,50.85,181.59,50.85,115.62,20.56
2018-05-01,2018,05,fashion_shoes,1,1,GO,123.18,34.49,123.18,34.49,85.34,-16.35
2018-05-01,2018,05,fashion_shoes,1,1,MG,123.18,34.49,123.18,34.49,205.78,0.0
2018-05-01,2018,05,fashion_shoes,1,1,MT,123.53,34.59,123.53,34.59,34.59,
2018-05-01,2018,05,fashion_shoes,1,1,RJ,194.9,54.57,194.9,54.57,187.11,-8.06
2018-05-01,2018,05,fashion_shoes,4,4,SP,814.36,228.02,203.59,57.01,520.22,132.02
2018-05-01,2018,05,fashion_underwear_beach,2,2,SC,156.65,43.86,78.32,21.93,108.22,24.79
2018-05-01,2018,05,fashion_underwear_beach,3,3,SP,188.07,52.66,62.69,17.55,319.04,-51.51
2018-05-01,2018,05,fixed_telephony,1,1,CE,363.15,101.68,363.15,101.68,121.29,82.07
2018-05-01,2018,05,fixed_telephony,1,1,RS,147.48,41.29,147.48,41.29,146.02,-37.31
2018-05-01,2018,05,fixed_telephony,1,1,SC,579.36,162.22,579.36,162.22,162.22,
2018-05-01,2018,05,fixed_telephony,9,9,SP,4206.54,1177.83,467.39,130.87,2484.69,1042.59
2018-05-01,2018,05,flowers,1,1,MG,35.72,10.0,35.72,10.0,60.42,-3.78
2018-05-01,2018,05,food,1,1,GO,89.93,25.18,89.93,25.18,121.3,13.14
2018-05-01,2018,05,food,8,8,MG,477.92,133.82,59.74,16.73,375.18,20.88
2018-05-01,2018,05,food,2,2,PR,111.37,31.18,55.69,15.59,83.88,5.35
2018-05-01,2018,05,food,5,5,RJ,976.01,273.28,195.2,54.66,477.97,212.79
2018-05-01,2018,05,food,1,1,SC,40.84,11.44,40.84,11.44,190.68,-33.73
2018-05-01,2018,05,food,19,19,SP,1628.18,455.89,85.69,23.99,2046.3,28.24
2018-05-01,2018,05,food_drink,2,2,MG,314.6,88.09,157.3,44.04,393.69,78.5
2018-05-01,2018,05,food_drink,2,2,PR,118.25,33.11,59.13,16.56,85.33,-4.38
2018-05-01,2018,05,food_drink,3,3,RJ,1694.78,474.54,564.93,158.18,807.65,447.93
2018-05-01,2018,05,food_drink,8,8,SP,1833.43,513.36,229.18,64.17,1208.91,374.17
2018-05-01,2018,05,furniture_bedroom,1,1,MG,748.34,209.54,748.34,209.54,278.09,140.98
2018-05-01,2018,05,furniture_bedroom,2,2,RJ,853.24,238.91,426.62,119.45,613.19,0.06
2018-05-01,2018,05,furniture_bedroom,2,2,SP,464.29,130.0,232.14,65.0,1030.29,-157.05
2018-05-01,2018,05,furniture_decor,1,1,AL,49.85,13.96,49.85,13.96,650.97,-103.79
2018-05-01,2018,05,furniture_decor,18,18,BA,3569.1,999.35,198.28,55.52,6373.75,56.88
2018-05-01,2018,05,furniture_decor,4,4,CE,401.25,112.35,100.31,28.09,1515.81,-523.05
2018-05-01,2018,05,furniture_decor,12,12,DF,3933.29,1101.32,327.77,91.78,3615.4,730.48
2018-05-01,2018,05,furniture_decor,9,9,ES,5362.04,1501.37,595.78,166.82,2557.69,1313.33
2018-05-01,2018,05,furniture_decor,9,9,GO,1979.46,554.25,219.94,61.58,4255.33,-141.86
2018-05-01,2018,05,furniture_decor,2,2,MA,378.9,106.09,189.45,53.05,763.39,-4.15
2018-05-01,2018,05,furniture_decor,52,52,MG,8740.82,2447.43,168.09,47.07,15476.1,-1209.89
2018-05-01,2018,05,furniture_decor,5,5,MS,1403.36,392.94,280.67,78.59,1602.31,74.43
2018-05-01,2018,05,furniture_decor,6,6,MT,2220.84,621.84,370.14,103.64,1253.12,588.96
2018-05-01,2018,05,furniture_decor,7,7,PA,4224.77,1182.94,603.54,168.99,2254.08,1086.23
2018-05-01,2018,05,furniture_decor,1,1,PB,408.32,114.33,408.32,114.33,520.26,36.04
2018-05-01,2018,05,furniture_decor,4,4,PE,518.09,145.07,129.52,36.27,1923.27,40.62
2018-05-01,2018,05,furniture_decor,1,1,PI,862.65,241.54,862.65,241.54,540.04,207.72
2018-05-01,2018,05,furniture_decor,29,29,PR,4694.96,1314.59,161.9,45.33,7736.73,-1591.97
2018-05-01,2018,05,furniture_decor,57,57,RJ,13068.22,3659.1,229.27,64.19,16892.37,861.87
2018-05-01,2018,05,furniture_decor,2,2,RN,186.66,52.26,93.33,26.13,330.52,-30.04
2018-05-01,2018,05,furniture_decor,32,32,RS,7292.99,2042.04,227.91,63.81,9813.96,-644.58
2018-05-01,2018,05,furniture_decor,19,19,SC,4233.61,1185.41,222.82,62.39,8432.86,-1625.74
2018-05-01,2018,05,furniture_decor,190,190,SP,38626.71,10815.48,203.3,56.92,52939.54,-573.67
2018-05-01,2018,05,furniture_decor,2,2,TO,189.99,53.2,95.0,26.6,71.48,34.92
2018-05-01,2018,05,furniture_living_room,3,3,BA,797.34,223.26,265.78,74.42,324.18,137.79
2018-05-01,2018,05,furniture_living_room,3,3,RJ,5116.3,1432.56,1705.43,477.52,4247.38,886.6
2018-05-01,2018,05,furniture_living_room,1,1,RS,109.07,30.54,109.07,30.54,183.57,9.49
2018-05-01,2018,05,furniture_living_room,2,2,SC,230.89,64.65,115.44,32.32,477.67,-138.64
2018-05-01,2018,05,furniture_living_room,4,4,SP,338.37,94.74,84.59,23.69,1943.71,-958.35
2018-05-01,2018,05,garden_tools,10,10,BA,3914.92,1096.18,391.49,109.62,3407.13,605.33
2018-05-01,2018,05,garden_tools,2,2,CE,937.93,262.62,468.97,131.31,1688.67,156.74
2018-05-01,2018,05,garden_tools,2,2,DF,2685.97,752.07,1342.98,376.04,1178.58,534.21
2018-05-01,2018,05,garden_tools,6,6,ES,1746.32,488.97,291.05,81.49,1245.57,345.0
2018-05-01,2018,05,garden_tools,8,8,GO,1895.49,530.74,236.94,66.34,3698.26,298.74
2018-05-01,2018,05,garden_tools,1,1,MA,318.2,89.1,318.2,89.1,250.74,59.18
2018-05-01,2018,05,garden_tools,35,35,MG,6856.63,1919.86,195.9,54.85,9500.93,-482.94
2018-05-01,2018,05,garden_tools,1,1,MS,110.54,30.95,110.54,30.95,325.3,-145.2
2018-05-01,2018,05,garden_tools,3,3,MT,1544.35,432.42,514.78,144.14,825.38,410.27
2018-05-01,2018,05,garden_tools,1,1,PA,663.36,185.74,663.36,185.74,638.88,106.33
2018-05-01,2018,05,garden_tools,1,1,PE,115.72,32.4,115.72,32.4,761.83,-477.97
2018-05-01,2018,05,garden_tools,13,13,PR,3686.17,1032.13,283.55,79.39,2852.53,707.26
2018-05-01,2018,05,garden_tools,29,29,RJ,10016.76,2804.69,345.41,96.71,10143.28,1029.0
2018-05-01,2018,05,garden_tools,2,2,RN,465.84,130.44,232.92,65.22,370.78,-85.32
2018-05-01,2018,05,garden_tools,1,1,RO,345.4,96.71,345.4,96.71,167.83,66.79
2018-05-01,2018,05,garden_tools,12,12,RS,4059.51,1136.66,338.29,94.72,5465.73,419.15
2018-05-01,2018,05,garden_tools,5,5,SC,692.14,193.8,138.43,38.76,3300.81,-907.71
2018-05-01,2018,05,garden_tools,98,98,SP,18676.24,5229.35,190.57,53.36,22674.69,-747.55
2018-05-01,2018,05,health_beauty,1,1,AL,398.46,111.57,398.46,111.57,905.65,26.57
2018-05-01,2018,05,health_beauty,3,3,AM,1451.55,406.43,483.85,135.48,602.89,384.79
2018-05-01,2018,05,health_beauty,31,31,BA,8807.5,2466.1,284.11,79.55,6508.7,1190.08
2018-05-01,2018,05,health_beauty,5,5,CE,1546.13,432.92,309.23,86.58,3915.75,-352.17
2018-05-01,2018,05,health_beauty,15,15,DF,4218.92,1181.3,281.26,78.75,4022.2,596.36
2018-05-01,2018,05,health_beauty,13,13,ES,2631.27,736.76,202.41,56.67,2576.97,145.03
2018-05-01,2018,05,health_beauty,18,18,GO,2880.49,806.54,160.03,44.81,3803.2,-47.2
2018-05-01,2018,05,health_beauty,7,7,MA,1253.91,351.09,179.13,50.16,2649.28,-7.62
2018-05-01,2018,05,health_beauty,59,59,MG,14488.0,4056.64,245.56,68.76,20059.33,324.55
2018-05-01,2018,05,health_beauty,5,5,MS,614.77,172.14,122.95,34.43,910.88,65.07
2018-05-01,2018,05,health_beauty,6,6,MT,1205.94,337.66,200.99,56.28,2151.15,-313.06
2018-05-01,2018,05,health_beauty,2,2,PA,1185.93,332.06,592.97,166.03,1846.21,-146.12
2018-05-01,2018,05,health_beauty,3,3,PB,379.56,106.28,126.52,35.43,1412.52,-365.97
2018-05-01,2018,05,health_beauty,8,8,PE,1091.54,305.63,136.44,38.2,4739.76,-364.69
2018-05-01,2018,05,health_beauty,1,1,PI,3617.37,1012.86,3617.37,1012.86,2064.03,864.99
2018-05-01,2018,05,health_beauty,28,28,PR,6247.43,1749.28,223.12,62.47,8171.07,165.91
2018-05-01,2018,05,health_beauty,86,86,RJ,15154.07,4243.14,176.21,49.34,16980.77,909.96
2018-05-01,2018,05,health_beauty,4,4,RN,1364.09,381.95,341.02,95.49,1145.63,180.01
2018-05-01,2018,05,health_beauty,1,1,RO,105.41,29.51,105.41,29.51,288.75,-12.96
2018-05-01,2018,05,health_beauty,19,19,RS,4302.61,1204.73,226.45,63.41,6369.0,-34.73
2018-05-01,2018,05,health_beauty,19,19,SC,3401.31,952.37,179.02,50.12,4455.36,-80.04
2018-05-01,2018,05,health_beauty,1,1,SE,90.25,25.27,90.25,25.27,625.92,-167.93
2018-05-01,2018,05,health_beauty,350,350,SP,61318.59,17169.21,175.2,49.05,66156.7,1944.25
2018-05-01,2018,05,health_beauty,1,1,TO,247.51,69.3,247.51,69.3,345.95,20.27
2018-05-01,2018,05,home_appliances,1,1,AL,122.31,34.25,122.31,34.25,34.25,
2018-05-01,2018,05,home_appliances,3,3,BA,350.77,98.22,116.92,32.74,332.11,77.76
2018-05-01,2018,05,home_appliances,1,1,CE,161.86,45.32,161.86,45.32,476.69,-386.05
2018-05-01,2018,05,home_appliances,1,1,ES,40.45,11.33,40.45,11.33,69.57,-25.84
2018-05-01,2018,05,home_appliances,12,12,MG,743.42,208.16,61.95,17.35,948.82,40.83
2018-05-01,2018,05,home_appliances,5,5,PR,553.91,155.09,110.78,31.02,892.11,-243.96
2018-05-01,2018,05,home_appliances,7,7,RJ,1728.84,484.08,246.98,69.15,1766.38,283.38
2018-05-01,2018,05,home_appliances,1,1,RN,188.27,52.72,188.27,52.72,52.72,
2018-05-01,2018,05,home_appliances,3,3,RS,319.02,89.33,106.34,29.78,895.88,-138.56
2018-05-01,2018,05,home_appliances,29,29,SP,3233.8,905.46,111.51,31.22,5800.84,-1708.37
2018-05-01,2018,05,home_appliances_2,1,1,BA,1244.74,348.53,1244.74,348.53,348.53,
2018-05-01,2018,05,home_appliances_2,1,1,CE,207.46,58.09,207.46,58.09,581.63,-465.46
2018-05-01,2018,05,home_appliances_2,1,1,DF,163.38,45.75,163.38,45.75,535.92,-181.48
2018-05-01,2018,05,home_appliances_2,1,1,GO,818.4,229.15,818.4,229.15,243.99,214.31
2018-05-01,2018,05,home_appliances_2,6,6,RJ,5808.39,1626.35,968.06,271.06,5947.21,-1294.66
2018-05-01,2018,05,home_appliances_2,1,1,RS,117.85,33.0,117.85,33.0,1175.27,-435.18
2018-05-01,2018,05,home_appliances_2,3,3,SC,1981.22,554.74,660.41,184.91,981.34,203.22
2018-05-01,2018,05,home_appliances_2,9,9,SP,5256.39,1471.79,584.04,163.53,4527.38,773.59
2018-05-01,2018,05,home_confort,1,1,GO,100.58,28.16,100.58,28.16,133.54,-1.17
2018-05-01,2018,05,home_confort,3,3,MG,444.23,124.38,148.08,41.46,918.3,-199.85
2018-05-01,2018,05,home_confort,3,3,RJ,508.02,142.25,169.34,47.42,498.84,111.88
2018-05-01,2018,05,home_confort,1,1,RS,372.06,104.18,372.06,104.18,286.12,73.35
2018-05-01,2018,05,home_confort,11,11,SP,2698.68,755.63,245.33,68.69,2549.36,394.16
2018-05-01,2018,05,home_construction,2,2,BA,249.04,69.73,124.52,34.87,848.14,-1.37
2018-05-01,2018,05,home_construction,1,1,ES,95.4,26.71,95.4,26.71,199.43,-22.88
2018-05-01,2018,05,home_construction,1,1,GO,170.74,47.81,170.74,47.81,47.81,
2018-05-01,2018,05,home_construction,6,6,MG,932.21,261.02,155.37,43.5,1213.91,-235.1
2018-05-01,2018,05,home_construction,2,2,MS,326.61,91.45,163.31,45.73,363.82,67.86
2018-05-01,2018,05,home_construction,1,1,MT,1516.52,424.63,1516.52,424.63,497.97,351.28
2018-05-01,2018,05,home_construction,1,1,PI,891.86,249.72,891.86,249.72,271.39,228.05
2018-05-01,2018,05,home_construction,5,5,PR,653.73,183.04,130.75,36.61,313.56,98.13
2018-05-01,2018,05,home_construction,7,7,RJ,1820.35,509.7,260.05,72.81,1843.42,319.94
2018-05-01,2018,05,home_construction,5,5,RS,889.59,249.09,177.92,49.82,1125.19,130.62
2018-05-01,2018,05,home_construction,32,32,SP,9957.58,2788.12,311.17,87.13,8182.6,257.61
2018-05-01,2018,05,housewares,1,1,AL,66.75,18.69,66.75,18.69,234.04,-31.96
2018-05-01,2018,05,housewares,2,2,AP,405.59,113.57,202.79,56.78,139.01,88.12
2018-05-01,2018,05,housewares,17,17,BA,3102.24,868.63,182.48,51.1,3200.04,372.36
2018-05-01,2018,05,housewares,5,5,CE,844.57,236.48,168.91,47.3,3264.3,66.43
2018-05-01,2018,05,housewares,8,8,DF,3275.24,917.07,409.4,114.63,1662.55,873.64
2018-05-01,2018,05,housewares,7,7,ES,853.79,239.06,121.97,34.15,1761.81,-8.17
2018-05-01,2018,05,housewares,9,9,GO,2818.25,789.11,313.14,87.68,5716.03,533.51
2018-05-01,2018,05,housewares,1,1,MA,99.75,27.93,99.75,27.93,418.72,-87.65
2018-05-01,2018,05,housewares,45,45,MG,19261.94,5393.34,428.04,119.85,15246.07,1904.58
2018-05-01,2018,05,housewares,1,1,MS,143.38,40.15,143.38,40.15,834.37,-275.34
2018-05-01,2018,05,housewares,2,2,MT,202.03,56.57,101.01,28.28,626.9,-210.23
2018-05-01,2018,05,housewares,2,2,PA,151.83,42.51,75.91,21.26,531.46,-82.35
2018-05-01,2018,05,housewares,1,1,PB,99.75,27.93,99.75,27.93,88.8,-11.21
2018-05-01,2018,05,housewares,5,5,PE,1604.46,449.25,320.89,89.85,873.59,339.6
2018-05-01,2018,05,housewares,2,2,PI,392.18,109.81,196.09,54.91,1866.57,-219.74
2018-05-01,2018,05,housewares,17,17,PR,3466.79,970.7,203.93,57.1,4767.29,-249.46
2018-05-01,2018,05,housewares,67,67,RJ,18267.66,5114.94,272.65,76.34,14679.83,2844.3
2018-05-01,2018,05,housewares,2,2,RN,300.48,84.13,150.24,42.07,175.38,6.18
2018-05-01,2018,05,housewares,1,1,RO,212.85,59.6,212.85,59.6,102.95,16.25
2018-05-01,2018,05,housewares,32,32,RS,13683.31,3831.33,427.6,119.73,6753.77,3073.8
2018-05-01,2018,05,housewares,23,23,SC,4497.09,1259.19,195.53,54.75,3537.2,907.01
2018-05-01,2018,05,housewares,1,1,SE,432.36,121.06,432.36,121.06,149.05,93.07
2018-05-01,2018,05,housewares,242,242,SP,52455.27,14687.48,216.76,60.69,43297.77,5893.11
2018-05-01,2018,05,industry_commerce_and_business,1,1,DF,137.27,38.44,137.27,38.44,409.89,-116.92
2018-05-01,2018,05,industry_commerce_and_business,1,1,ES,60.93,17.06,60.93,17.06,17.06,
2018-05-01,2018,05,industry_commerce_and_business,1,1,MA,157.79,44.18,157.79,44.18,44.18,
2018-05-01,2018,05,industry_commerce_and_business,2,2,MG,254.94,71.38,127.47,35.69,740.91,8.29
2018-05-01,2018,05,industry_commerce_and_business,1,1,MT,139.42,39.04,139.42,39.04,108.66,2.13
2018-05-01,2018,05,industry_commerce_and_business,2,2,PE,243.77,68.26,121.88,34.13,416.47,-279.96
2018-05-01,2018,05,industry_commerce_and_business,2,2,RJ,611.26,171.15,305.63,85.58,1000.63,-77.98
2018-05-01,2018,05,industry_commerce_and_business,4,4,RS,2172.8,608.38,543.2,152.1,922.44,525.05
2018-05-01,2018,05,industry_commerce_and_business,1,1,SC,202.55,56.71,202.55,56.71,331.68,-93.71
2018-05-01,2018,05,industry_commerce_and_business,20,20,SP,2712.68,759.55,135.63,37.98,3936.28,-509.28
2018-05-01,2018,05,kitchen_dining_laundry_garden_furniture,1,1,GO,680.2,190.46,680.2,190.46,190.46,
2018-05-01,2018,05,kitchen_dining_laundry_garden_furniture,1,1,MG,201.24,56.35,201.24,56.35,649.31,-58.36
2018-05-01,2018,05,kitchen_dining_laundry_garden_furniture,1,1,RJ,209.2,58.58,209.2,58.58,980.97,-482.84
2018-05-01,2018,05,kitchen_dining_laundry_garden_furniture,7,7,SP,3313.58,927.8,473.37,132.54,4712.11,398.56
2018-05-01,2018,05,luggage_accessories,3,3,BA,427.4,119.67,142.47,39.89,344.84,54.32
2018-05-01,2018,05,luggage_accessories,3,3,DF,729.76,204.33,243.25,68.11,614.58,112.56
2018-05-01,2018,05,luggage_accessories,7,7,MG,1159.81,324.75,165.69,46.39,3114.12,-284.93
2018-05-01,2018,05,luggage_accessories,1,1,MT,243.36,68.14,243.36,68.14,137.51,-1.23
2018-05-01,2018,05,luggage_accessories,2,2,PR,256.75,71.89,128.38,35.95,947.09,-314.52
2018-05-01,2018,05,luggage_accessories,3,3,RJ,1185.75,332.01,395.25,110.67,1873.84,75.61
2018-05-01,2018,05,luggage_accessories,3,3,RS,740.93,207.46,246.98,69.15,934.16,50.56
2018-05-01,2018,05,luggage_accessories,2,2,SC,272.4,76.27,136.2,38.14,347.0,26.21
2018-05-01,2018,05,luggage_accessories,20,20,SP,5419.73,1517.52,270.99,75.88,7335.81,35.05
2018-05-01,2018,05,market_place,3,3,MG,303.43,84.96,101.14,28.32,335.86,39.22
2018-05-01,2018,05,market_place,1,1,MT,110.26,30.87,110.26,30.87,59.81,1.94
2018-05-01,2018,05,market_place,1,1,PR,67.22,18.82,67.22,18.82,240.84,-203.2
